"@timestamp,""http_duration"""
"Sep 18, 2024 @ 17:21:15.259,319"
"Sep 18, 2024 @ 17:21:15.254,391"
"Sep 18, 2024 @ 17:21:15.253,390"
"Sep 18, 2024 @ 17:21:15.226,300"
"Sep 18, 2024 @ 17:21:15.181,286"
"Sep 18, 2024 @ 17:21:15.169,477"
"Sep 18, 2024 @ 17:21:15.154,491"
"Sep 18, 2024 @ 17:21:15.154,484"
"Sep 18, 2024 @ 17:21:15.149,495"
"Sep 18, 2024 @ 17:21:15.148,504"
"Sep 18, 2024 @ 17:21:15.145,495"
"Sep 18, 2024 @ 17:21:15.141,492"
"Sep 18, 2024 @ 17:21:15.140,279"
"Sep 18, 2024 @ 17:21:15.134,505"
"Sep 18, 2024 @ 17:21:15.133,513"
"Sep 18, 2024 @ 17:21:15.131,14"
"Sep 18, 2024 @ 17:21:15.130,404"
"Sep 18, 2024 @ 17:21:15.130,508"
"Sep 18, 2024 @ 17:21:15.028,11138"
"Sep 18, 2024 @ 17:21:14.808,400"
"Sep 18, 2024 @ 17:21:14.788,419"
"Sep 18, 2024 @ 17:21:14.758,429"
"Sep 18, 2024 @ 17:21:14.696,435"
"Sep 18, 2024 @ 17:21:14.655,476"
"Sep 18, 2024 @ 17:21:14.543,470"
"Sep 18, 2024 @ 17:21:14.508,819"
"Sep 18, 2024 @ 17:21:14.506,631"
"Sep 18, 2024 @ 17:21:14.505,629"
"Sep 18, 2024 @ 17:21:14.494,4671"
"Sep 18, 2024 @ 17:21:14.477,480"
"Sep 18, 2024 @ 17:21:14.431,723"
"Sep 18, 2024 @ 17:21:14.420,404"
"Sep 18, 2024 @ 17:21:14.384,363"
"Sep 18, 2024 @ 17:21:14.371,786"
"Sep 18, 2024 @ 17:21:14.326,934"
"Sep 18, 2024 @ 17:21:14.278,419"
"Sep 18, 2024 @ 17:21:14.275,8773"
"Sep 18, 2024 @ 17:21:14.254,879"
"Sep 18, 2024 @ 17:21:14.233,1027"
"Sep 18, 2024 @ 17:21:14.174,969"
"Sep 18, 2024 @ 17:21:14.081,5891"
"Sep 18, 2024 @ 17:21:14.081,4325"
"Sep 18, 2024 @ 17:21:14.081,11425"
"Sep 18, 2024 @ 17:21:14.067,432"
"Sep 18, 2024 @ 17:21:14.061,418"
"Sep 18, 2024 @ 17:21:14.059,411"
"Sep 18, 2024 @ 17:21:13.959,483"
"Sep 18, 2024 @ 17:21:13.920,356"
"Sep 18, 2024 @ 17:21:13.915,451"
"Sep 18, 2024 @ 17:21:13.880,4927"
"Sep 18, 2024 @ 17:21:13.880,4923"
"Sep 18, 2024 @ 17:21:13.877,1364"
"Sep 18, 2024 @ 17:21:13.850,351"
"Sep 18, 2024 @ 17:21:13.826,342"
"Sep 18, 2024 @ 17:21:13.804,8018"
"Sep 18, 2024 @ 17:21:13.753,290"
"Sep 18, 2024 @ 17:21:13.727,436"
"Sep 18, 2024 @ 17:21:13.727,314"
"Sep 18, 2024 @ 17:21:13.699,282"
"Sep 18, 2024 @ 17:21:13.668,503"
"Sep 18, 2024 @ 17:21:13.663,316"
"Sep 18, 2024 @ 17:21:13.640,590"
"Sep 18, 2024 @ 17:21:13.637,404"
"Sep 18, 2024 @ 17:21:13.637,596"
"Sep 18, 2024 @ 17:21:13.637,532"
"Sep 18, 2024 @ 17:21:13.636,392"
"Sep 18, 2024 @ 17:21:13.635,320"
"Sep 18, 2024 @ 17:21:13.634,524"
"Sep 18, 2024 @ 17:21:13.634,528"
"Sep 18, 2024 @ 17:21:13.633,526"
"Sep 18, 2024 @ 17:21:13.633,612"
"Sep 18, 2024 @ 17:21:13.633,525"
"Sep 18, 2024 @ 17:21:13.632,321"
"Sep 18, 2024 @ 17:21:13.631,397"
"Sep 18, 2024 @ 17:21:13.592,5407"
"Sep 18, 2024 @ 17:21:13.537,5453"
"Sep 18, 2024 @ 17:21:13.490,270"
"Sep 18, 2024 @ 17:21:13.462,283"
"Sep 18, 2024 @ 17:21:13.427,270"
"Sep 18, 2024 @ 17:21:13.423,274"
"Sep 18, 2024 @ 17:21:13.172,291"
"Sep 18, 2024 @ 17:21:13.166,282"
"Sep 18, 2024 @ 17:21:13.163,283"
"Sep 18, 2024 @ 17:21:13.116,285"
"Sep 18, 2024 @ 17:21:13.112,288"
"Sep 18, 2024 @ 17:21:13.091,538"
"Sep 18, 2024 @ 17:21:13.060,568"
"Sep 18, 2024 @ 17:21:13.007,635"
"Sep 18, 2024 @ 17:21:13.003,760"
"Sep 18, 2024 @ 17:21:12.933,698"
"Sep 18, 2024 @ 17:21:12.875,753"
"Sep 18, 2024 @ 17:21:12.871,757"
"Sep 18, 2024 @ 17:21:12.857,772"
"Sep 18, 2024 @ 17:21:12.853,776"
"Sep 18, 2024 @ 17:21:12.832,284"
"Sep 18, 2024 @ 17:21:12.826,809"
"Sep 18, 2024 @ 17:21:12.789,6199"
"Sep 18, 2024 @ 17:21:12.771,271"
"Sep 18, 2024 @ 17:21:12.711,280"
"Sep 18, 2024 @ 17:21:12.702,275"
"Sep 18, 2024 @ 17:21:12.657,13"
"Sep 18, 2024 @ 17:21:12.626,291"
"Sep 18, 2024 @ 17:21:12.559,295"
"Sep 18, 2024 @ 17:21:12.540,21"
"Sep 18, 2024 @ 17:21:12.540,12"
"Sep 18, 2024 @ 17:21:12.539,11"
"Sep 18, 2024 @ 17:21:12.539,11"
"Sep 18, 2024 @ 17:21:12.539,10"
"Sep 18, 2024 @ 17:21:12.536,13"
"Sep 18, 2024 @ 17:21:12.499,55"
"Sep 18, 2024 @ 17:21:12.444,375"
"Sep 18, 2024 @ 17:21:12.426,284"
"Sep 18, 2024 @ 17:21:12.422,381"
"Sep 18, 2024 @ 17:21:12.419,400"
"Sep 18, 2024 @ 17:21:12.418,385"
"Sep 18, 2024 @ 17:21:12.418,385"
"Sep 18, 2024 @ 17:21:12.371,37"
"Sep 18, 2024 @ 17:21:12.370,10"
"Sep 18, 2024 @ 17:21:12.369,30"
"Sep 18, 2024 @ 17:21:12.368,32"
"Sep 18, 2024 @ 17:21:12.367,42"
"Sep 18, 2024 @ 17:21:12.367,42"
"Sep 18, 2024 @ 17:21:12.367,41"
"Sep 18, 2024 @ 17:21:12.367,34"
"Sep 18, 2024 @ 17:21:12.353,350"
"Sep 18, 2024 @ 17:21:12.311,366"
"Sep 18, 2024 @ 17:21:12.258,310"
"Sep 18, 2024 @ 17:21:12.258,327"
"Sep 18, 2024 @ 17:21:12.253,314"
"Sep 18, 2024 @ 17:21:12.228,316"
"Sep 18, 2024 @ 17:21:12.181,359"
"Sep 18, 2024 @ 17:21:12.119,410"
"Sep 18, 2024 @ 17:21:11.986,461"
"Sep 18, 2024 @ 17:21:11.927,502"
"Sep 18, 2024 @ 17:21:11.870,525"
"Sep 18, 2024 @ 17:21:11.820,596"
"Sep 18, 2024 @ 17:21:11.818,587"
"Sep 18, 2024 @ 17:21:11.813,608"
"Sep 18, 2024 @ 17:21:11.750,507"
"Sep 18, 2024 @ 17:21:11.729,497"
"Sep 18, 2024 @ 17:21:11.729,490"
"Sep 18, 2024 @ 17:21:11.714,505"
"Sep 18, 2024 @ 17:21:11.711,513"
"Sep 18, 2024 @ 17:21:11.711,531"
"Sep 18, 2024 @ 17:21:11.709,547"
"Sep 18, 2024 @ 17:21:11.709,672"
"Sep 18, 2024 @ 17:21:11.683,11751"
"Sep 18, 2024 @ 17:21:11.643,777"
"Sep 18, 2024 @ 17:21:11.639,775"
"Sep 18, 2024 @ 17:21:11.625,3004"
"Sep 18, 2024 @ 17:21:11.623,4325"
"Sep 18, 2024 @ 17:21:11.557,812"
"Sep 18, 2024 @ 17:21:11.554,477"
"Sep 18, 2024 @ 17:21:11.462,953"
"Sep 18, 2024 @ 17:21:11.426,561"
"Sep 18, 2024 @ 17:21:11.411,1006"
"Sep 18, 2024 @ 17:21:11.369,561"
"Sep 18, 2024 @ 17:21:11.342,7967"
"Sep 18, 2024 @ 17:21:11.339,1075"
"Sep 18, 2024 @ 17:21:11.333,434"
"Sep 18, 2024 @ 17:21:11.316,447"
"Sep 18, 2024 @ 17:21:11.314,448"
"Sep 18, 2024 @ 17:21:11.279,593"
"Sep 18, 2024 @ 17:21:11.276,470"
"Sep 18, 2024 @ 17:21:11.276,601"
"Sep 18, 2024 @ 17:21:11.276,481"
"Sep 18, 2024 @ 17:21:11.249,489"
"Sep 18, 2024 @ 17:21:11.249,486"
"Sep 18, 2024 @ 17:21:11.248,492"
"Sep 18, 2024 @ 17:21:11.238,637"
"Sep 18, 2024 @ 17:21:11.238,636"
"Sep 18, 2024 @ 17:21:11.182,566"
"Sep 18, 2024 @ 17:21:11.179,569"
"Sep 18, 2024 @ 17:21:11.171,8201"
"Sep 18, 2024 @ 17:21:11.127,583"
"Sep 18, 2024 @ 17:21:11.123,516"
"Sep 18, 2024 @ 17:21:11.101,528"
"Sep 18, 2024 @ 17:21:11.063,647"
"Sep 18, 2024 @ 17:21:11.060,644"
"Sep 18, 2024 @ 17:21:11.056,566"
"Sep 18, 2024 @ 17:21:11.050,659"
"Sep 18, 2024 @ 17:21:11.023,14575"
"Sep 18, 2024 @ 17:21:10.999,597"
"Sep 18, 2024 @ 17:21:10.958,10889"
"Sep 18, 2024 @ 17:21:10.950,587"
"Sep 18, 2024 @ 17:21:10.947,558"
"Sep 18, 2024 @ 17:21:10.938,595"
"Sep 18, 2024 @ 17:21:10.937,767"
"Sep 18, 2024 @ 17:21:10.937,581"
"Sep 18, 2024 @ 17:21:10.928,546"
"Sep 18, 2024 @ 17:21:10.923,550"
"Sep 18, 2024 @ 17:21:10.923,549"
"Sep 18, 2024 @ 17:21:10.884,8305"
"Sep 18, 2024 @ 17:21:10.826,589"
"Sep 18, 2024 @ 17:21:10.799,532"
"Sep 18, 2024 @ 17:21:10.700,615"
"Sep 18, 2024 @ 17:21:10.700,614"
"Sep 18, 2024 @ 17:21:10.629,15852"
"Sep 18, 2024 @ 17:21:10.620,500"
"Sep 18, 2024 @ 17:21:10.561,14590"
"Sep 18, 2024 @ 17:21:10.527,581"
"Sep 18, 2024 @ 17:21:10.503,455"
"Sep 18, 2024 @ 17:21:10.498,565"
"Sep 18, 2024 @ 17:21:10.491,467"
"Sep 18, 2024 @ 17:21:10.488,515"
"Sep 18, 2024 @ 17:21:10.465,457"
"Sep 18, 2024 @ 17:21:10.425,495"
"Sep 18, 2024 @ 17:21:10.425,498"
"Sep 18, 2024 @ 17:21:10.377,570"
"Sep 18, 2024 @ 17:21:10.372,474"
"Sep 18, 2024 @ 17:21:10.357,591"
"Sep 18, 2024 @ 17:21:10.272,795"
"Sep 18, 2024 @ 17:21:10.272,780"
"Sep 18, 2024 @ 17:21:10.271,12664"
"Sep 18, 2024 @ 17:21:10.268,690"
"Sep 18, 2024 @ 17:21:10.220,915"
"Sep 18, 2024 @ 17:21:10.207,748"
"Sep 18, 2024 @ 17:21:10.198,431"
"Sep 18, 2024 @ 17:21:10.169,417"
"Sep 18, 2024 @ 17:21:10.142,444"
"Sep 18, 2024 @ 17:21:10.135,818"
"Sep 18, 2024 @ 17:21:10.132,492"
"Sep 18, 2024 @ 17:21:10.132,408"
"Sep 18, 2024 @ 17:21:10.113,494"
"Sep 18, 2024 @ 17:21:10.111,488"
"Sep 18, 2024 @ 17:21:10.108,508"
"Sep 18, 2024 @ 17:21:10.107,504"
"Sep 18, 2024 @ 17:21:10.106,379"
"Sep 18, 2024 @ 17:21:10.106,840"
"Sep 18, 2024 @ 17:21:10.101,848"
"Sep 18, 2024 @ 17:21:10.095,857"
"Sep 18, 2024 @ 17:21:10.085,868"
"Sep 18, 2024 @ 17:21:10.080,11479"
"Sep 18, 2024 @ 17:21:10.080,11475"
"Sep 18, 2024 @ 17:21:10.076,462"
"Sep 18, 2024 @ 17:21:10.057,361"
"Sep 18, 2024 @ 17:21:10.056,358"
"Sep 18, 2024 @ 17:21:10.054,552"
"Sep 18, 2024 @ 17:21:10.026,389"
"Sep 18, 2024 @ 17:21:10.002,499"
"Sep 18, 2024 @ 17:21:09.999,611"
"Sep 18, 2024 @ 17:21:09.945,384"
"Sep 18, 2024 @ 17:21:09.944,417"
"Sep 18, 2024 @ 17:21:09.939,483"
"Sep 18, 2024 @ 17:21:09.930,477"
"Sep 18, 2024 @ 17:21:09.916,389"
"Sep 18, 2024 @ 17:21:09.914,433"
"Sep 18, 2024 @ 17:21:09.890,446"
"Sep 18, 2024 @ 17:21:09.869,399"
"Sep 18, 2024 @ 17:21:09.843,15036"
"Sep 18, 2024 @ 17:21:09.841,382"
"Sep 18, 2024 @ 17:21:09.824,15916"
"Sep 18, 2024 @ 17:21:09.819,9720"
"Sep 18, 2024 @ 17:21:09.810,485"
"Sep 18, 2024 @ 17:21:09.799,510"
"Sep 18, 2024 @ 17:21:09.785,420"
"Sep 18, 2024 @ 17:21:09.777,429"
"Sep 18, 2024 @ 17:21:09.770,483"
"Sep 18, 2024 @ 17:21:09.768,393"
"Sep 18, 2024 @ 17:21:09.766,343"
"Sep 18, 2024 @ 17:21:09.765,396"
"Sep 18, 2024 @ 17:21:09.757,513"
"Sep 18, 2024 @ 17:21:09.755,400"
"Sep 18, 2024 @ 17:21:09.752,561"
"Sep 18, 2024 @ 17:21:09.751,526"
"Sep 18, 2024 @ 17:21:09.751,366"
"Sep 18, 2024 @ 17:21:09.745,376"
"Sep 18, 2024 @ 17:21:09.738,577"
"Sep 18, 2024 @ 17:21:09.733,357"
"Sep 18, 2024 @ 17:21:09.727,335"
"Sep 18, 2024 @ 17:21:09.726,461"
"Sep 18, 2024 @ 17:21:09.707,376"
"Sep 18, 2024 @ 17:21:09.699,384"
"Sep 18, 2024 @ 17:21:09.694,326"
"Sep 18, 2024 @ 17:21:09.675,410"
"Sep 18, 2024 @ 17:21:09.627,360"
"Sep 18, 2024 @ 17:21:09.606,334"
"Sep 18, 2024 @ 17:21:09.599,509"
"Sep 18, 2024 @ 17:21:09.547,5599"
"Sep 18, 2024 @ 17:21:09.499,509"
"Sep 18, 2024 @ 17:21:09.482,365"
"Sep 18, 2024 @ 17:21:09.480,288"
"Sep 18, 2024 @ 17:21:09.470,375"
"Sep 18, 2024 @ 17:21:09.464,545"
"Sep 18, 2024 @ 17:21:09.459,371"
"Sep 18, 2024 @ 17:21:09.458,295"
"Sep 18, 2024 @ 17:21:09.458,281"
"Sep 18, 2024 @ 17:21:09.443,309"
"Sep 18, 2024 @ 17:21:09.419,686"
"Sep 18, 2024 @ 17:21:09.414,513"
"Sep 18, 2024 @ 17:21:09.401,412"
"Sep 18, 2024 @ 17:21:09.400,416"
"Sep 18, 2024 @ 17:21:09.399,366"
"Sep 18, 2024 @ 17:21:09.398,547"
"Sep 18, 2024 @ 17:21:09.391,337"
"Sep 18, 2024 @ 17:21:09.362,282"
"Sep 18, 2024 @ 17:21:09.362,274"
"Sep 18, 2024 @ 17:21:09.350,290"
"Sep 18, 2024 @ 17:21:09.349,583"
"Sep 18, 2024 @ 17:21:09.348,585"
"Sep 18, 2024 @ 17:21:09.338,489"
"Sep 18, 2024 @ 17:21:09.332,346"
"Sep 18, 2024 @ 17:21:09.328,305"
"Sep 18, 2024 @ 17:21:09.310,631"
"Sep 18, 2024 @ 17:21:09.309,433"
"Sep 18, 2024 @ 17:21:09.308,495"
"Sep 18, 2024 @ 17:21:09.306,511"
"Sep 18, 2024 @ 17:21:09.305,628"
"Sep 18, 2024 @ 17:21:09.305,396"
"Sep 18, 2024 @ 17:21:09.305,436"
"Sep 18, 2024 @ 17:21:09.303,630"
"Sep 18, 2024 @ 17:21:09.302,527"
"Sep 18, 2024 @ 17:21:09.297,312"
"Sep 18, 2024 @ 17:21:09.279,327"
"Sep 18, 2024 @ 17:21:09.198,389"
"Sep 18, 2024 @ 17:21:09.194,393"
"Sep 18, 2024 @ 17:21:09.180,354"
"Sep 18, 2024 @ 17:21:09.179,356"
"Sep 18, 2024 @ 17:21:09.124,406"
"Sep 18, 2024 @ 17:21:09.094,395"
"Sep 18, 2024 @ 17:21:09.038,415"
"Sep 18, 2024 @ 17:21:09.007,434"
"Sep 18, 2024 @ 17:21:09.005,445"
"Sep 18, 2024 @ 17:21:08.944,444"
"Sep 18, 2024 @ 17:21:08.942,446"
"Sep 18, 2024 @ 17:21:08.942,430"
"Sep 18, 2024 @ 17:21:08.882,465"
"Sep 18, 2024 @ 17:21:08.871,518"
"Sep 18, 2024 @ 17:21:08.869,473"
"Sep 18, 2024 @ 17:21:08.856,469"
"Sep 18, 2024 @ 17:21:08.807,901"
"Sep 18, 2024 @ 17:21:08.796,906"
"Sep 18, 2024 @ 17:21:08.767,465"
"Sep 18, 2024 @ 17:21:08.757,490"
"Sep 18, 2024 @ 17:21:08.732,466"
"Sep 18, 2024 @ 17:21:08.728,1014"
"Sep 18, 2024 @ 17:21:08.727,458"
"Sep 18, 2024 @ 17:21:08.716,494"
"Sep 18, 2024 @ 17:21:08.716,502"
"Sep 18, 2024 @ 17:21:08.714,497"
"Sep 18, 2024 @ 17:21:08.714,454"
"Sep 18, 2024 @ 17:21:08.712,994"
"Sep 18, 2024 @ 17:21:08.697,1038"
"Sep 18, 2024 @ 17:21:08.667,553"
"Sep 18, 2024 @ 17:21:08.667,540"
"Sep 18, 2024 @ 17:21:08.645,972"
"Sep 18, 2024 @ 17:21:08.639,872"
"Sep 18, 2024 @ 17:21:08.635,674"
"Sep 18, 2024 @ 17:21:08.612,49"
"Sep 18, 2024 @ 17:21:08.601,1107"
"Sep 18, 2024 @ 17:21:08.601,14"
"Sep 18, 2024 @ 17:21:08.600,14"
"Sep 18, 2024 @ 17:21:08.579,12"
"Sep 18, 2024 @ 17:21:08.574,556"
"Sep 18, 2024 @ 17:21:08.567,1171"
"Sep 18, 2024 @ 17:21:08.558,16"
"Sep 18, 2024 @ 17:21:08.556,493"
"Sep 18, 2024 @ 17:21:08.551,495"
"Sep 18, 2024 @ 17:21:08.550,502"
"Sep 18, 2024 @ 17:21:08.547,487"
"Sep 18, 2024 @ 17:21:08.477,12"
"Sep 18, 2024 @ 17:21:08.457,518"
"Sep 18, 2024 @ 17:21:08.446,977"
"Sep 18, 2024 @ 17:21:08.443,857"
"Sep 18, 2024 @ 17:21:08.436,865"
"Sep 18, 2024 @ 17:21:08.430,541"
"Sep 18, 2024 @ 17:21:08.414,931"
"Sep 18, 2024 @ 17:21:08.398,911"
"Sep 18, 2024 @ 17:21:08.375,481"
"Sep 18, 2024 @ 17:21:08.374,13"
"Sep 18, 2024 @ 17:21:08.369,471"
"Sep 18, 2024 @ 17:21:08.369,941"
"Sep 18, 2024 @ 17:21:08.341,484"
"Sep 18, 2024 @ 17:21:08.322,1024"
"Sep 18, 2024 @ 17:21:08.307,518"
"Sep 18, 2024 @ 17:21:08.286,501"
"Sep 18, 2024 @ 17:21:08.267,510"
"Sep 18, 2024 @ 17:21:08.258,1081"
"Sep 18, 2024 @ 17:21:08.257,519"
"Sep 18, 2024 @ 17:21:08.252,575"
"Sep 18, 2024 @ 17:21:08.250,1037"
"Sep 18, 2024 @ 17:21:08.246,1053"
"Sep 18, 2024 @ 17:21:08.241,478"
"Sep 18, 2024 @ 17:21:08.184,6668"
"Sep 18, 2024 @ 17:21:08.182,535"
"Sep 18, 2024 @ 17:21:08.182,536"
"Sep 18, 2024 @ 17:21:08.166,547"
"Sep 18, 2024 @ 17:21:08.129,1280"
"Sep 18, 2024 @ 17:21:08.125,558"
"Sep 18, 2024 @ 17:21:08.121,532"
"Sep 18, 2024 @ 17:21:08.106,594"
"Sep 18, 2024 @ 17:21:08.094,573"
"Sep 18, 2024 @ 17:21:08.057,515"
"Sep 18, 2024 @ 17:21:08.056,522"
"Sep 18, 2024 @ 17:21:08.055,567"
"Sep 18, 2024 @ 17:21:08.050,585"
"Sep 18, 2024 @ 17:21:08.048,586"
"Sep 18, 2024 @ 17:21:08.036,585"
"Sep 18, 2024 @ 17:21:08.033,11597"
"Sep 18, 2024 @ 17:21:07.984,581"
"Sep 18, 2024 @ 17:21:07.982,585"
"Sep 18, 2024 @ 17:21:07.978,587"
"Sep 18, 2024 @ 17:21:07.976,589"
"Sep 18, 2024 @ 17:21:07.960,568"
"Sep 18, 2024 @ 17:21:07.959,707"
"Sep 18, 2024 @ 17:21:07.951,548"
"Sep 18, 2024 @ 17:21:07.950,601"
"Sep 18, 2024 @ 17:21:07.942,553"
"Sep 18, 2024 @ 17:21:07.940,7920"
"Sep 18, 2024 @ 17:21:07.940,6696"
"Sep 18, 2024 @ 17:21:07.937,574"
"Sep 18, 2024 @ 17:21:07.919,7939"
"Sep 18, 2024 @ 17:21:07.912,849"
"Sep 18, 2024 @ 17:21:07.891,829"
"Sep 18, 2024 @ 17:21:07.880,616"
"Sep 18, 2024 @ 17:21:07.877,7983"
"Sep 18, 2024 @ 17:21:07.816,648"
"Sep 18, 2024 @ 17:21:07.659,773"
"Sep 18, 2024 @ 17:21:07.634,18292"
"Sep 18, 2024 @ 17:21:07.631,11338"
"Sep 18, 2024 @ 17:21:07.631,18528"
"Sep 18, 2024 @ 17:21:07.631,808"
"Sep 18, 2024 @ 17:21:07.626,735"
"Sep 18, 2024 @ 17:21:07.622,702"
"Sep 18, 2024 @ 17:21:07.620,739"
"Sep 18, 2024 @ 17:21:07.608,816"
"Sep 18, 2024 @ 17:21:07.596,732"
"Sep 18, 2024 @ 17:21:07.580,753"
"Sep 18, 2024 @ 17:21:07.515,916"
"Sep 18, 2024 @ 17:21:07.444,14019"
"Sep 18, 2024 @ 17:21:07.442,16022"
"Sep 18, 2024 @ 17:21:07.427,14341"
"Sep 18, 2024 @ 17:21:07.426,14760"
"Sep 18, 2024 @ 17:21:07.426,17747"
"Sep 18, 2024 @ 17:21:07.424,17496"
"Sep 18, 2024 @ 17:21:07.424,15915"
"Sep 18, 2024 @ 17:21:07.420,949"
"Sep 18, 2024 @ 17:21:07.419,950"
"Sep 18, 2024 @ 17:21:07.406,839"
"Sep 18, 2024 @ 17:21:07.404,829"
"Sep 18, 2024 @ 17:21:07.396,839"
"Sep 18, 2024 @ 17:21:07.389,854"
"Sep 18, 2024 @ 17:21:07.377,857"
"Sep 18, 2024 @ 17:21:07.342,835"
"Sep 18, 2024 @ 17:21:07.320,853"
"Sep 18, 2024 @ 17:21:07.320,997"
"Sep 18, 2024 @ 17:21:07.298,1141"
"Sep 18, 2024 @ 17:21:07.291,879"
"Sep 18, 2024 @ 17:21:07.240,1005"
"Sep 18, 2024 @ 17:21:07.237,938"
"Sep 18, 2024 @ 17:21:07.236,1006"
"Sep 18, 2024 @ 17:21:07.225,862"
"Sep 18, 2024 @ 17:21:07.157,8786"
"Sep 18, 2024 @ 17:21:07.126,986"
"Sep 18, 2024 @ 17:21:07.124,13966"
"Sep 18, 2024 @ 17:21:07.118,1001"
"Sep 18, 2024 @ 17:21:07.117,910"
"Sep 18, 2024 @ 17:21:07.099,945"
"Sep 18, 2024 @ 17:21:07.079,1036"
"Sep 18, 2024 @ 17:21:07.066,875"
"Sep 18, 2024 @ 17:21:07.058,10467"
"Sep 18, 2024 @ 17:21:07.052,994"
"Sep 18, 2024 @ 17:21:07.047,1055"
"Sep 18, 2024 @ 17:21:07.037,1063"
"Sep 18, 2024 @ 17:21:07.037,11827"
"Sep 18, 2024 @ 17:21:07.036,934"
"Sep 18, 2024 @ 17:21:07.033,942"
"Sep 18, 2024 @ 17:21:07.032,943"
"Sep 18, 2024 @ 17:21:06.994,943"
"Sep 18, 2024 @ 17:21:06.890,921"
"Sep 18, 2024 @ 17:21:06.889,865"
"Sep 18, 2024 @ 17:21:06.886,870"
"Sep 18, 2024 @ 17:21:06.845,577"
"Sep 18, 2024 @ 17:21:06.819,9207"
"Sep 18, 2024 @ 17:21:06.759,675"
"Sep 18, 2024 @ 17:21:06.736,667"
"Sep 18, 2024 @ 17:21:06.678,16574"
"Sep 18, 2024 @ 17:21:06.646,721"
"Sep 18, 2024 @ 17:21:06.643,18176"
"Sep 18, 2024 @ 17:21:06.642,16567"
"Sep 18, 2024 @ 17:21:06.633,733"
"Sep 18, 2024 @ 17:21:06.614,618"
"Sep 18, 2024 @ 17:21:06.606,622"
"Sep 18, 2024 @ 17:21:06.599,646"
"Sep 18, 2024 @ 17:21:06.593,633"
"Sep 18, 2024 @ 17:21:06.564,19279"
"Sep 18, 2024 @ 17:21:06.561,14904"
"Sep 18, 2024 @ 17:21:06.556,596"
"Sep 18, 2024 @ 17:21:06.546,586"
"Sep 18, 2024 @ 17:21:06.500,632"
"Sep 18, 2024 @ 17:21:06.460,798"
"Sep 18, 2024 @ 17:21:06.438,648"
"Sep 18, 2024 @ 17:21:06.432,18792"
"Sep 18, 2024 @ 17:21:06.391,604"
"Sep 18, 2024 @ 17:21:06.355,581"
"Sep 18, 2024 @ 17:21:06.345,569"
"Sep 18, 2024 @ 17:21:06.328,561"
"Sep 18, 2024 @ 17:21:06.320,15450"
"Sep 18, 2024 @ 17:21:06.302,745"
"Sep 18, 2024 @ 17:21:06.299,957"
"Sep 18, 2024 @ 17:21:06.299,773"
"Sep 18, 2024 @ 17:21:06.265,15087"
"Sep 18, 2024 @ 17:21:06.234,532"
"Sep 18, 2024 @ 17:21:06.232,795"
"Sep 18, 2024 @ 17:21:06.213,813"
"Sep 18, 2024 @ 17:21:06.212,812"
"Sep 18, 2024 @ 17:21:06.211,813"
"Sep 18, 2024 @ 17:21:06.211,829"
"Sep 18, 2024 @ 17:21:06.206,468"
"Sep 18, 2024 @ 17:21:06.167,432"
"Sep 18, 2024 @ 17:21:06.139,9837"
"Sep 18, 2024 @ 17:21:06.137,588"
"Sep 18, 2024 @ 17:21:06.136,888"
"Sep 18, 2024 @ 17:21:06.131,977"
"Sep 18, 2024 @ 17:21:06.125,591"
"Sep 18, 2024 @ 17:21:06.116,945"
"Sep 18, 2024 @ 17:21:06.109,915"
"Sep 18, 2024 @ 17:21:06.102,1010"
"Sep 18, 2024 @ 17:21:06.053,48"
"Sep 18, 2024 @ 17:21:06.044,502"
"Sep 18, 2024 @ 17:21:06.038,439"
"Sep 18, 2024 @ 17:21:06.037,65"
"Sep 18, 2024 @ 17:21:06.030,16"
"Sep 18, 2024 @ 17:21:06.030,519"
"Sep 18, 2024 @ 17:21:06.030,14"
"Sep 18, 2024 @ 17:21:06.029,8823"
"Sep 18, 2024 @ 17:21:06.024,7258"
"Sep 18, 2024 @ 17:21:05.962,419"
"Sep 18, 2024 @ 17:21:05.961,407"
"Sep 18, 2024 @ 17:21:05.956,18791"
"Sep 18, 2024 @ 17:21:05.947,385"
"Sep 18, 2024 @ 17:21:05.935,9887"
"Sep 18, 2024 @ 17:21:05.925,9639"
"Sep 18, 2024 @ 17:21:05.922,16037"
"Sep 18, 2024 @ 17:21:05.885,437"
"Sep 18, 2024 @ 17:21:05.882,442"
"Sep 18, 2024 @ 17:21:05.840,354"
"Sep 18, 2024 @ 17:21:05.820,312"
"Sep 18, 2024 @ 17:21:05.792,311"
"Sep 18, 2024 @ 17:21:05.746,12228"
"Sep 18, 2024 @ 17:21:05.726,16232"
"Sep 18, 2024 @ 17:21:05.685,350"
"Sep 18, 2024 @ 17:21:05.670,9572"
"Sep 18, 2024 @ 17:21:05.666,280"
"Sep 18, 2024 @ 17:21:05.634,307"
"Sep 18, 2024 @ 17:21:05.619,8961"
"Sep 18, 2024 @ 17:21:05.604,339"
"Sep 18, 2024 @ 17:21:05.568,16440"
"Sep 18, 2024 @ 17:21:05.564,389"
"Sep 18, 2024 @ 17:21:05.545,15731"
"Sep 18, 2024 @ 17:21:05.481,364"
"Sep 18, 2024 @ 17:21:05.460,10507"
"Sep 18, 2024 @ 17:21:05.455,10369"
"Sep 18, 2024 @ 17:21:05.359,385"
"Sep 18, 2024 @ 17:21:05.354,399"
